topology,run,phase,algo,u,v,cap_uniform,cap_before_stress,cap_after_stress,usage_routed,util_routed,usage_shortest_init,usage_routed_init,util_shortest_init,util_routed_init,violated,num_switches,switches,paths,ebc,is_stressed,stress_threshold,cap_change_pct,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Bellcanada,0,INIT,MCF_PATH,9,28,100600.0,210474.509,210474.509,91520.0,0.4348,135168.0,91520.0,0.6422,0.4348,0,4,27|28|29|30,27:27->28->9->6 || 28:28->9->6 || 29:29->30->44->45->46->48->39->28->9->6 || 30:30->44->45->46->48->39->28->9->6,0.088652,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,9,34,100600.0,142886.087,142886.087,114560.0,0.8018,94848.0,114560.0,0.6638,0.8018,0,5,32|9|10|26|31,9:9->34->5->8 || 10:10->9->34->5->8 || 26:26->22->17->15->13->41->36->37->32->34->9->6 || 31:31->34->9->6 || 32:32->34->9->6,0.023936,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,11,20,100600.0,29965.133,29965.133,23040.0,0.7689,23040.0,23040.0,0.7689,0.7689,0,1,11,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,12,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,12,22,100600.0,30013.642,30013.642,15488.0,0.516,15488.0,15488.0,0.516,0.516,0,1,12,12:12->22->17->15->14->30->35->46->47->3->2->7->8,0.039007,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,13,41,100600.0,91285.405,91285.405,64256.0,0.7039,43904.0,64256.0,0.481,0.7039,0,3,41|26|13,13:13->41->36->32->34->5->8 || 26:26->22->17->15->13->41->36->37->32->34->9->6 || 41:41->13->29->30->44->45->46->47->3->4,0.117021,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,13,29,100600.0,113347.479,113347.479,23296.0,0.2055,65152.0,23296.0,0.5748,0.2055,0,1,41,41:41->13->29->30->44->45->46->47->3->4,0.070035,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,13,15,100600.0,45464.853,45464.853,19712.0,0.4336,0.0,19712.0,0.0,0.4336,0,1,26,26:26->22->17->15->13->41->36->37->32->34->9->6,0.078014,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,14,30,100600.0,361757.562,361757.562,313856.0,0.8676,333568.0,313856.0,0.9221,0.8676,0,14,11|12|14|15|16|17|18|19|20|21|22|23|24|25,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 12:12->22->17->15->14->30->35->46->47->3->2->7->8 || 14:14->30->44->45->46->47->3->2->7->8 || 15:15->14->30->44->45->46->47->3->2->7->8 || 16:16->15->14->30->44->45->46->47->3->2->7->8 || 17:17->15->14->30->44->45->46->47->3->2->7 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7 || 21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6,0.360816,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,14,15,100600.0,686807.263,686807.263,295040.0,0.4296,314752.0,295040.0,0.4583,0.4296,0,13,11|12|15|16|17|18|19|20|21|22|23|24|25,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 12:12->22->17->15->14->30->35->46->47->3->2->7->8 || 15:15->14->30->44->45->46->47->3->2->7->8 || 16:16->15->14->30->44->45->46->47->3->2->7->8 || 17:17->15->14->30->44->45->46->47->3->2->7 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7 || 21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6,0.351064,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,15,17,100600.0,349605.998,349605.998,267264.0,0.7645,267264.0,267264.0,0.7645,0.7645,0,12,11|12|17|18|19|20|21|22|23|24|25|26,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 12:12->22->17->15->14->30->35->46->47->3->2->7->8 || 17:17->15->14->30->44->45->46->47->3->2->7 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7 || 21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6 || 26:26->22->17->15->13->41->36->37->32->34->9->6,0.37234,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,15,16,100600.0,30002.427,30002.427,23552.0,0.785,23552.0,23552.0,0.785,0.785,0,1,16,16:16->15->14->30->44->45->46->47->3->2->7->8,0.031028,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,17,18,100600.0,119531.746,119531.746,90752.0,0.7592,90752.0,90752.0,0.7592,0.7592,0,4,19|18|11|20,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7,0.156028,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,17,24,100600.0,108672.33,108672.33,76032.0,0.6996,76032.0,76032.0,0.6996,0.6996,0,3,24|21|23,21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7,0.109043,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,17,22,100600.0,107780.92,107780.92,82048.0,0.7612,82048.0,82048.0,0.7612,0.7612,0,4,25|26|12|22,12:12->22->17->15->14->30->35->46->47->3->2->7->8 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6 || 26:26->22->17->15->13->41->36->37->32->34->9->6,0.14539,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,18,19,100600.0,104154.715,104154.715,69632.0,0.6685,69632.0,69632.0,0.6685,0.6685,0,3,19|11|20,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7,0.119681,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,19,20,100600.0,69660.1,69660.1,47744.0,0.6854,47744.0,47744.0,0.6854,0.6854,0,2,11|20,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7,0.08156,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,21,23,100600.0,35783.05,35783.05,25856.0,0.7226,25856.0,25856.0,0.7226,0.7226,0,1,23,23:23->21->24->17->15->14->30->44->45->46->47->3->2->7,0.039894,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,21,24,100600.0,81355.623,81355.623,52352.0,0.6435,52352.0,52352.0,0.6435,0.6435,0,2,21|23,21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7,0.078014,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,22,26,100600.0,76111.979,76111.979,43648.0,0.5735,43648.0,43648.0,0.5735,0.5735,0,2,25|26,25:25->26->22->17->15->14->30->44->45->46->47->3->5->6 || 26:26->22->17->15->13->41->36->37->32->34->9->6,0.077128,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,23,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,25,26,100600.0,50342.312,50342.312,23936.0,0.4755,23936.0,23936.0,0.4755,0.4755,0,1,25,25:25->26->22->17->15->14->30->44->45->46->47->3->5->6,0.039007,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,27,28,100600.0,32194.022,32194.022,21632.0,0.6719,21632.0,21632.0,0.6719,0.6719,0,1,27,27:27->28->9->6,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,28,34,100600.0,56897.393,56897.393,23680.0,0.4162,0.0,23680.0,0.0,0.4162,0,1,39,39:39->28->34->5,0.137411,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,28,39,100600.0,237568.241,237568.241,69248.0,0.2915,137216.0,69248.0,0.5776,0.2915,0,3,29|30|39,29:29->30->44->45->46->48->39->28->9->6 || 30:30->44->45->46->48->39->28->9->6 || 39:39->28->34->5,0.253546,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,28,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,29,30,100600.0,117719.013,117719.013,44032.0,0.374,85888.0,44032.0,0.7296,0.374,0,2,41|29,29:29->30->44->45->46->48->39->28->9->6 || 41:41->13->29->30->44->45->46->47->3->4,0.10461,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,30,35,100600.0,40047.295,40047.295,36224.0,0.9045,0.0,36224.0,0.0,0.9045,0,2,43|12,12:12->22->17->15->14->30->35->46->47->3->2->7->8 || 43:43->35->30->44->45->46->47->3->4,0.035461,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,30,44,100600.0,474735.561,474735.561,387968.0,0.8172,444288.0,387968.0,0.9359,0.8172,0,17,41|11|43|14|15|16|17|18|19|20|21|22|23|24|25|29|30,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 14:14->30->44->45->46->47->3->2->7->8 || 15:15->14->30->44->45->46->47->3->2->7->8 || 16:16->15->14->30->44->45->46->47->3->2->7->8 || 17:17->15->14->30->44->45->46->47->3->2->7 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7 || 21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6 || 29:29->30->44->45->46->48->39->28->9->6 || 30:30->44->45->46->48->39->28->9->6 || 41:41->13->29->30->44->45->46->47->3->4 || 43:43->35->30->44->45->46->47->3->4,0.416667,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,31,33,100600.0,41922.653,41922.653,24960.0,0.5954,24960.0,24960.0,0.5954,0.5954,0,1,33,33:33->31->34->5,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,31,34,100600.0,109986.586,109986.586,44928.0,0.4085,44928.0,44928.0,0.4085,0.4085,0,2,33|31,31:31->34->9->6 || 33:33->31->34->5,0.074468,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,32,34,100600.0,146823.821,146823.821,145920.0,0.9938,104960.0,145920.0,0.7149,0.9938,0,6,32|36|37|38|13|26,13:13->41->36->32->34->5->8 || 26:26->22->17->15->13->41->36->37->32->34->9->6 || 32:32->34->9->6 || 36:36->37->32->34->5 || 37:37->32->34->5 || 38:38->32->34->5,0.100177,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,32,36,100600.0,35008.45,35008.45,21248.0,0.6069,19712.0,21248.0,0.5631,0.6069,0,1,13,13:13->41->36->32->34->5->8,0.021277,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,32,37,100600.0,75659.11,75659.11,74880.0,0.9897,35456.0,74880.0,0.4686,0.9897,0,3,26|36|37,26:26->22->17->15->13->41->36->37->32->34->9->6 || 36:36->37->32->34->5 || 37:37->32->34->5,0.024823,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,32,38,100600.0,31343.281,31343.281,22784.0,0.7269,22784.0,22784.0,0.7269,0.7269,0,1,38,38:38->32->34->5,0.024823,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,35,43,100600.0,48590.708,48590.708,41344.0,0.8509,20736.0,41344.0,0.4267,0.8509,0,2,42|43,42:42->43->35->46->47->3->4 || 43:43->35->30->44->45->46->47->3->4,0.039007,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,35,46,100600.0,55344.555,55344.555,54016.0,0.976,38656.0,54016.0,0.6985,0.976,0,3,42|35|12,12:12->22->17->15->14->30->35->46->47->3->2->7->8 || 35:35->46->47->3->5 || 42:42->43->35->46->47->3->4,0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,36,41,100600.0,53695.376,53695.376,40960.0,0.7628,0.0,40960.0,0.0,0.7628,0,2,26|13,13:13->41->36->32->34->5->8 || 26:26->22->17->15->13->41->36->37->32->34->9->6,0.048759,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,36,37,100600.0,50657.234,50657.234,39424.0,0.7783,0.0,39424.0,0.0,0.7783,0,2,26|36,26:26->22->17->15->13->41->36->37->32->34->9->6 || 36:36->37->32->34->5,0.031915,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,37,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,39,48,100600.0,204968.717,204968.717,45568.0,0.2223,113536.0,45568.0,0.5539,0.2223,0,2,29|30,29:29->30->44->45->46->48->39->28->9->6 || 30:30->44->45->46->48->39->28->9->6,0.257979,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,41,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,42,43,100600.0,36770.851,36770.851,20608.0,0.5604,0.0,20608.0,0.0,0.5604,0,1,42,42:42->43->35->46->47->3->4,0.004433,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,44,45,100600.0,532907.333,532907.333,405632.0,0.7612,461952.0,405632.0,0.8669,0.7612,0,18,41|11|43|44|14|15|16|17|18|19|20|21|22|23|24|25|29|30,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 14:14->30->44->45->46->47->3->2->7->8 || 15:15->14->30->44->45->46->47->3->2->7->8 || 16:16->15->14->30->44->45->46->47->3->2->7->8 || 17:17->15->14->30->44->45->46->47->3->2->7 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7 || 21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6 || 29:29->30->44->45->46->48->39->28->9->6 || 30:30->44->45->46->48->39->28->9->6 || 41:41->13->29->30->44->45->46->47->3->4 || 43:43->35->30->44->45->46->47->3->4 || 44:44->45->46->47->3->4,0.419326,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,45,46,100600.0,571967.705,571967.705,430208.0,0.7522,486528.0,430208.0,0.8506,0.7522,0,19,11|14|15|16|17|18|19|20|21|22|23|24|25|29|30|41|43|44|45,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 14:14->30->44->45->46->47->3->2->7->8 || 15:15->14->30->44->45->46->47->3->2->7->8 || 16:16->15->14->30->44->45->46->47->3->2->7->8 || 17:17->15->14->30->44->45->46->47->3->2->7 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7 || 21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6 || 29:29->30->44->45->46->48->39->28->9->6 || 30:30->44->45->46->48->39->28->9->6 || 41:41->13->29->30->44->45->46->47->3->4 || 43:43->35->30->44->45->46->47->3->4 || 44:44->45->46->47->3->4 || 45:45->46->47->3->4,0.420213,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,46,47,100600.0,551733.27,551733.27,487680.0,0.8839,460672.0,487680.0,0.835,0.8839,0,22,11|12|14|15|16|17|18|19|20|21|22|23|24|25|35|41|42|43|44|45|46|48,11:11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8 || 12:12->22->17->15->14->30->35->46->47->3->2->7->8 || 14:14->30->44->45->46->47->3->2->7->8 || 15:15->14->30->44->45->46->47->3->2->7->8 || 16:16->15->14->30->44->45->46->47->3->2->7->8 || 17:17->15->14->30->44->45->46->47->3->2->7 || 18:18->17->15->14->30->44->45->46->47->3->2->7 || 19:19->18->17->15->14->30->44->45->46->47->3->2->7 || 20:20->19->18->17->15->14->30->44->45->46->47->3->2->7 || 21:21->24->17->15->14->30->44->45->46->47->3->2->7 || 22:22->17->15->14->30->44->45->46->47->3->2->7 || 23:23->21->24->17->15->14->30->44->45->46->47->3->2->7 || 24:24->17->15->14->30->44->45->46->47->3->2->7 || 25:25->26->22->17->15->14->30->44->45->46->47->3->5->6 || 35:35->46->47->3->5 || 41:41->13->29->30->44->45->46->47->3->4 || 42:42->43->35->46->47->3->4 || 43:43->35->30->44->45->46->47->3->4 || 44:44->45->46->47->3->4 || 45:45->46->47->3->4 || 46:46->47->3->4 || 48:48->46->47->3->4,0.200355,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,INIT,MCF_PATH,46,48,100600.0,213052.583,213052.583,69888.0,0.328,89216.0,69888.0,0.4188,0.328,0,3,48|29|30,29:29->30->44->45->46->48->39->28->9->6 || 30:30->44->45->46->48->39->28->9->6 || 48:48->46->47->3->4,0.262411,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,SM,B1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,SM,B1,2,3,100600.0,447820.826,447820.826,311168.0,0.6948,311168.0,289920.0,0.6948,0.6474,0,14,"(13, 8)|(11, 7)|(14, 8)|(17, 7)|(12, 7)|(15, 8)|(18, 7)|(23, 7)|(19, 7)|(20, 7)|(21, 2)|(22, 7)|(24, 2)|(16, 8)","(11, 7):11->20->19->18->17->15->14->30->44->45->46->47->3->2->7 || (12, 7):12->22->17->15->14->30->44->45->46->47->3->2->7 || (13, 8):13->29->30->44->45->46->47->3->2->7->8 || (14, 8):14->30->44->45->46->47->3->2->7->8 || (15, 8):15->14->30->44->45->46->47->3->2->7->8 || (16, 8):16->15->14->30->44->45->46->47->3->2->7->8 || (17, 7):17->15->14->30->44->45->46->47->3->2->7 || (18, 7):18->17->15->14->30->44->45->46->47->3->2->7 || (19, 7):19->18->17->15->14->30->44->45->46->47->3->2->7 || (20, 7):20->19->18->17->15->14->30->44->45->46->47->3->2->7 || (21, 2):21->24->17->15->14->30->44->45->46->47->3->2 || (22, 7):22->17->15->14->30->44->45->46->47->3->2->7 || (23, 7):23->21->24->17->15->14->30->44->45->46->47->3->2->7 || (24, 2):24->17->15->14->30->44->45->46->47->3->2",0.092199,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,SM,B1,2,7,100600.0,542386.727,542386.727,286848.0,0.5289,311168.0,289920.0,0.5737,0.5345,0,13,"(13, 8)|(11, 7)|(14, 8)|(17, 7)|(12, 7)|(15, 8)|(18, 7)|(23, 7)|(19, 7)|(20, 7)|(22, 7)|(7, 2)|(16, 8)","(7, 2):7->2 || (11, 7):11->20->19->18->17->15->14->30->44->45->46->47->3->2->7 || (12, 7):12->22->17->15->14->30->44->45->46->47->3->2->7 || (13, 8):13->29->30->44->45->46->47->3->2->7->8 || (14, 8):14->30->44->45->46->47->3->2->7->8 || (15, 8):15->14->30->44->45->46->47->3->2->7->8 || (16, 8):16->15->14->30->44->45->46->47->3->2->7->8 || (17, 7):17->15->14->30->44->45->46->47->3->2->7 || (18, 7):18->17->15->14->30->44->45->46->47->3->2->7 || (19, 7):19->18->17->15->14->30->44->45->46->47->3->2->7 || (20, 7):20->19->18->17->15->14->30->44->45->46->47->3->2->7 || (22, 7):22->17->15->14->30->44->45->46->47->3->2->7 || (23, 7):23->21->24->17->15->14->30->44->45->46->47->3->2->7",0.070035,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,SM,B1,3,4,100600.0,447896.55,447896.55,131584.0,0.2938,180736.0,180736.0,0.4035,0.4035,0,6,"(45, 4)|(46, 4)|(41, 4)|(43, 4)|(42, 4)|(44, 4)","(41, 4):41->13->29->30->44->45->46->47->3->4 || (42, 4):42->41->13->29->30->44->45->46->47->3->4 || (43, 4):43->35->46->47->3->4 || (44, 4):44->45->46->47->3->4 || (45, 4):45->46->47->3->4 || (46, 4):46->47->3->4",0.041667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,SM,B1,3,5,100600.0,120148.827,120148.827,74112.0,0.6168,67072.0,67328.0,0.5582,0.5604,0,3,"(37, 3)|(29, 5)|(35, 5)","(29, 5):29->30->44->45->46->47->3->5 || (35, 5):35->46->47->3->5 || (37, 3):37->32->34->5->3",0.058511,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,SM,B1,3,40,100600.0,102367.911,102367.911,73472.0,0.7177,73472.0,25472.0,0.7177,0.2488,0,3,"(40, 3)|(39, 3)|(48, 3)","(39, 3):39->28->40->3 || (40, 3):40->3 || (48, 3):48->39->28->40->3",0.065603,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,0,SM,B1,3,47,100600.0,552338.654,552338.654,506240.0,0.9165,485504.0,512512.0,0.879,0.9279,0,23,"(45, 4)|(12, 7)|(23, 7)|(24, 2)|(35, 5)|(13, 8)|(15, 8)|(18, 7)|(20, 7)|(22, 7)|(47, 3)|(42, 4)|(44, 4)|(11, 7)|(46, 4)|(21, 2)|(14, 8)|(17, 7)|(41, 4)|(19, 7)|(43, 4)|(16, 8)|(29, 5)","(11, 7):11->20->19->18->17->15->14->30->44->45->46->47->3->2->7 || (12, 7):12->22->17->15->14->30->44->45->46->47->3->2->7 || (13, 8):13->29->30->44->45->46->47->3->2->7->8 || (14, 8):14->30->44->45->46->47->3->2->7->8 || (15, 8):15->14->30->44->45->46->47->3->2->7->8 || (16, 8):16->15->14->30->44->45->46->47->3->2->7->8 || (17, 7):17->15->14->30->44->45->46->47->3->2->7 || (18, 7):18->17->15->14->30->44->45->46->47->3->2->7 || (19, 7):19->18->17->15->14->30->44->45->46->47->3->2->7 || (20, 7):20->19->18->17->15->14->30->44->45->46->47->3->2->7 || (21, 2):21->24->17->15->14->30->44->45->46->47->3->2 || (22, 7):22->17->15->14->30->44->45->46->47->3->2->7 || (23, 7):23->21->24->17->15->14->30->44->45->46->47->3->2->7 || (24, 2):24->17->15->14->30->44->45->46->47->3->2 || (29, 5):29->30->44->45->46->47->3->5 || (35, 5):35->46->47->3->5 || (41, 4):41->13->29->30->44->45->46->47->3->4 || (42, 4):42->41->13->29->30->44->45->46->47->3->4 || (43, 4):43->35->46->47->3->4 || (44, 4):44->45->46->47->3->4 || (45, 4):45->46->47->3->4 || (46, 4):46->47->3->4 || (47, 3):47->3",0.195922,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
